"id","ident","estimated_departure_time","estimated_arrival_time","origin","destination","seats_cabin_first","seats_cabin_business","seats_cabin_coach","created_at","updated_at","flightaware_call_type"
1978194,"JBU1786","2018-07-13 19:23:00","2018-07-13 21:01:00","KPIT","KBOS",0,0,100,"2018-07-11 20:00:47.17141","2018-07-11 20:00:47.17141","AirlineFlightSchedules"
1978195,"JBU1486","2018-07-13 16:56:00","2018-07-13 18:32:00","KPIT","KBOS",0,0,100,"2018-07-11 20:00:47.191435","2018-07-11 20:00:47.191435","AirlineFlightSchedules"
1978196,"JBU1286","2018-07-13 12:27:00","2018-07-13 14:00:00","KPIT","KBOS",0,0,100,"2018-07-11 20:00:47.20351","2018-07-11 20:00:47.20351","AirlineFlightSchedules"
1978197,"JBU1986","2018-07-13 09:30:00","2018-07-13 11:03:00","KPIT","KBOS",0,0,100,"2018-07-11 20:00:47.214075","2018-07-11 20:00:47.214075","AirlineFlightSchedules"
1978198,"SWA805","2018-07-13 21:55:00","2018-07-13 22:55:00","KPIT","KBWI",0,0,175,"2018-07-11 20:00:48.46164","2018-07-11 20:00:48.46164","AirlineFlightSchedules"
1978199,"SWA1677","2018-07-13 15:35:00","2018-07-13 16:40:00","KPIT","KBWI",0,0,143,"2018-07-11 20:00:48.47108","2018-07-11 20:00:48.47108","AirlineFlightSchedules"
1978200,"SWA2217","2018-07-13 09:45:00","2018-07-13 10:55:00","KPIT","KBWI",0,0,143,"2018-07-11 20:00:48.480028","2018-07-11 20:00:48.480028","AirlineFlightSchedules"
1978201,"DAL124","2018-07-13 23:50:00","2018-07-14 07:25:00","KPIT","LFPG",0,36,172,"2018-07-11 20:00:48.488804","2018-07-11 20:00:48.488804","AirlineFlightSchedules"
1978202,"AAL468","2018-07-13 09:17:00","2018-07-13 10:39:00","KPIT","KCLT",8,0,120,"2018-07-11 20:00:48.498409","2018-07-11 20:00:48.498409","AirlineFlightSchedules"
1978203,"AAL1714","2018-07-13 11:01:00","2018-07-13 12:30:00","KPIT","KCLT",8,0,120,"2018-07-11 20:00:48.506734","2018-07-11 20:00:48.506734","AirlineFlightSchedules"
1978204,"AAL1824","2018-07-13 12:33:00","2018-07-13 14:05:00","KPIT","KCLT",0,12,138,"2018-07-11 20:00:48.515681","2018-07-11 20:00:48.515681","AirlineFlightSchedules"
1978205,"AAL853","2018-07-13 16:05:00","2018-07-13 17:35:00","KPIT","KCLT",8,0,120,"2018-07-11 20:00:48.523774","2018-07-11 20:00:48.523774","AirlineFlightSchedules"
1978206,"AAL1926","2018-07-13 18:01:00","2018-07-13 19:30:00","KPIT","KCLT",8,0,120,"2018-07-11 20:00:49.3845","2018-07-11 20:00:49.3845","AirlineFlightSchedules"
1978207,"AAL843","2018-07-13 23:12:00","2018-07-14 00:46:00","KPIT","KCLT",0,12,138,"2018-07-11 20:00:49.395764","2018-07-11 20:00:49.395764","AirlineFlightSchedules"
1978208,"SWA1584","2018-07-13 19:20:00","2018-07-13 22:05:00","KPIT","KDAL",0,0,143,"2018-07-11 20:00:49.40475","2018-07-11 20:00:49.40475","AirlineFlightSchedules"
1978209,"SWA2373","2018-07-14 00:15:00","2018-07-14 03:35:00","KPIT","KDEN",0,0,143,"2018-07-11 20:00:49.414321","2018-07-11 20:00:49.414321","AirlineFlightSchedules"
1978210,"UAL2089","2018-07-13 12:15:00","2018-07-13 15:32:00","KPIT","KDEN",8,0,159,"2018-07-11 20:00:49.42578","2018-07-11 20:00:49.42578","AirlineFlightSchedules"
1978211,"UAL709","2018-07-13 19:45:00","2018-07-13 23:16:00","KPIT","KDEN",8,0,159,"2018-07-11 20:00:49.436579","2018-07-11 20:00:49.436579","AirlineFlightSchedules"
1978212,"SWA2505","2018-07-13 14:25:00","2018-07-13 17:45:00","KPIT","KDEN",0,0,175,"2018-07-11 20:00:49.447402","2018-07-11 20:00:49.447402","AirlineFlightSchedules"
1978213,"AAL2019","2018-07-13 23:18:00","2018-07-14 02:13:00","KPIT","KDFW",0,12,138,"2018-07-11 20:00:49.458299","2018-07-11 20:00:49.458299","AirlineFlightSchedules"
1978214,"NKS437","2018-07-13 21:05:00","2018-07-14 00:00:00","KPIT","KDFW",0,10,135,"2018-07-11 20:00:49.469649","2018-07-11 20:00:49.469649","AirlineFlightSchedules"
1978215,"AAL892","2018-07-13 10:07:00","2018-07-13 13:05:00","KPIT","KDFW",0,12,138,"2018-07-11 20:00:50.399377","2018-07-11 20:00:50.399377","AirlineFlightSchedules"
1978216,"AAL762","2018-07-13 11:24:00","2018-07-13 14:25:00","KPIT","KDFW",8,0,120,"2018-07-11 20:00:50.410527","2018-07-11 20:00:50.410527","AirlineFlightSchedules"
1978217,"AAL1716","2018-07-13 15:30:00","2018-07-13 18:25:00","KPIT","KDFW",8,0,120,"2018-07-11 20:00:50.422109","2018-07-11 20:00:50.422109","AirlineFlightSchedules"
1978218,"AAL1551","2018-07-13 19:41:00","2018-07-13 22:35:00","KPIT","KDFW",16,0,124,"2018-07-11 20:00:50.433752","2018-07-11 20:00:50.433752","AirlineFlightSchedules"
1978219,"DAL1277","2018-07-13 10:40:00","2018-07-13 11:50:00","KPIT","KDTW",16,0,142,"2018-07-11 20:00:50.445337","2018-07-11 20:00:50.445337","AirlineFlightSchedules"
1978220,"FDY576","2018-07-13 16:50:00","2018-07-13 17:35:00","KPIT","KDUJ",0,0,9,"2018-07-11 20:00:52.887424","2018-07-11 20:00:52.887424","AirlineFlightSchedules"
1978221,"FDY580","2018-07-13 21:25:00","2018-07-13 22:15:00","KPIT","KDUJ",0,0,9,"2018-07-11 20:00:52.903338","2018-07-11 20:00:52.903338","AirlineFlightSchedules"
1978222,"FDY578","2018-07-13 19:05:00","2018-07-13 19:50:00","KPIT","KDUJ",0,0,9,"2018-07-11 20:00:52.915425","2018-07-11 20:00:52.915425","AirlineFlightSchedules"
1978223,"FDY572","2018-07-13 11:10:00","2018-07-13 11:55:00","KPIT","KDUJ",0,0,9,"2018-07-11 20:00:52.931093","2018-07-11 20:00:52.931093","AirlineFlightSchedules"
1978224,"UAL2340","2018-07-13 22:30:00","2018-07-13 23:56:00","KPIT","KEWR",8,0,106,"2018-07-11 20:00:52.94196","2018-07-11 20:00:52.94196","AirlineFlightSchedules"
1978225,"FDY1056","2018-07-13 16:15:00","2018-07-13 16:55:00","KPIT","KFKL",0,0,9,"2018-07-11 20:00:53.889842","2018-07-11 20:00:53.889842","AirlineFlightSchedules"
1978226,"FDY1062","2018-07-13 23:55:00","2018-07-14 00:35:00","KPIT","KFKL",0,0,9,"2018-07-11 20:00:53.904155","2018-07-11 20:00:53.904155","AirlineFlightSchedules"
1978227,"FDY752","2018-07-13 13:40:00","2018-07-13 14:20:00","KPIT","KFKL",0,0,9,"2018-07-11 20:00:53.915512","2018-07-11 20:00:53.915512","AirlineFlightSchedules"
1978228,"SWA757","2018-07-13 20:45:00","2018-07-13 23:30:00","KPIT","KFLL",0,0,143,"2018-07-11 20:00:53.928424","2018-07-11 20:00:53.928424","AirlineFlightSchedules"
1978229,"SWA1590","2018-07-13 12:35:00","2018-07-13 15:10:00","KPIT","KFLL",0,0,175,"2018-07-11 20:00:53.943182","2018-07-11 20:00:53.943182","AirlineFlightSchedules"
1978230,"NKS577","2018-07-13 11:08:00","2018-07-13 13:46:00","KPIT","KFLL",0,10,135,"2018-07-11 20:00:53.95465","2018-07-11 20:00:53.95465","AirlineFlightSchedules"
1978231,"JBU2007","2018-07-13 10:30:00","2018-07-13 13:08:00","KPIT","KFLL",0,16,132,"2018-07-11 20:00:53.965805","2018-07-11 20:00:53.965805","AirlineFlightSchedules"
1978232,"CFG2099","2018-07-13 23:55:00","2018-07-14 07:55:00","KPIT","EDDF",0,18,250,"2018-07-11 20:00:53.977841","2018-07-11 20:00:53.977841","AirlineFlightSchedules"
1978233,"FDY654","2018-07-13 16:25:00","2018-07-13 17:30:00","KPIT","KHGR",0,0,9,"2018-07-11 20:00:53.990929","2018-07-11 20:00:53.990929","AirlineFlightSchedules"
1978234,"SWA560","2018-07-13 15:35:00","2018-07-13 18:30:00","KPIT","KHOU",0,0,175,"2018-07-11 20:00:54.005594","2018-07-11 20:00:54.005594","AirlineFlightSchedules"
1978235,"UAL374","2018-07-13 10:25:00","2018-07-13 11:17:00","KPIT","KIAD",8,0,159,"2018-07-11 20:00:54.952389","2018-07-11 20:00:54.952389","AirlineFlightSchedules"
1978236,"UAL1163","2018-07-13 10:35:00","2018-07-13 13:20:00","KPIT","KIAH",8,0,120,"2018-07-11 20:00:54.96543","2018-07-11 20:00:54.96543","AirlineFlightSchedules"
1978237,"AAY1402","2018-07-13 11:30:00","2018-07-13 13:23:00","KPIT","KJAX",0,0,156,"2018-07-11 20:00:55.911504","2018-07-11 20:00:55.911504","AirlineFlightSchedules"
1978238,"FDY858","2018-07-13 19:10:00","2018-07-13 19:55:00","KPIT","KJST",0,0,9,"2018-07-11 20:00:57.837511","2018-07-11 20:00:57.837511","AirlineFlightSchedules"
1978239,"FDY856","2018-07-13 17:00:00","2018-07-13 17:45:00","KPIT","KJST",0,0,9,"2018-07-11 20:00:57.84777","2018-07-11 20:00:57.84777","AirlineFlightSchedules"
1978240,"FDY854","2018-07-13 14:35:00","2018-07-13 15:20:00","KPIT","KJST",0,0,9,"2018-07-11 20:00:57.872325","2018-07-11 20:00:57.872325","AirlineFlightSchedules"
1978241,"FDY860","2018-07-13 21:20:00","2018-07-13 22:05:00","KPIT","KJST",0,0,9,"2018-07-11 20:00:57.881493","2018-07-11 20:00:57.881493","AirlineFlightSchedules"
1978242,"WOW148","2018-07-13 22:45:00","2018-07-14 04:45:00","KPIT","BIKF",0,0,220,"2018-07-11 20:00:57.890933","2018-07-11 20:00:57.890933","AirlineFlightSchedules"
1978243,"NKS333","2018-07-14 00:29:00","2018-07-14 05:03:00","KPIT","KLAS",0,10,135,"2018-07-11 20:00:57.902417","2018-07-11 20:00:57.902417","AirlineFlightSchedules"
1978244,"SWA2855","2018-07-13 14:10:00","2018-07-13 18:35:00","KPIT","KLAS",0,0,143,"2018-07-11 20:00:58.924818","2018-07-11 20:00:58.924818","AirlineFlightSchedules"
1978245,"SWA532","2018-07-13 23:50:00","2018-07-14 04:25:00","KPIT","KLAS",0,0,143,"2018-07-11 20:00:58.93656","2018-07-11 20:00:58.93656","AirlineFlightSchedules"
1978246,"SWA1318","2018-07-13 20:50:00","2018-07-14 01:55:00","KPIT","KLAX",0,0,175,"2018-07-11 20:00:58.947723","2018-07-11 20:00:58.947723","AirlineFlightSchedules"
1978247,"NKS659","2018-07-13 14:00:00","2018-07-13 19:06:00","KPIT","KLAX",0,10,135,"2018-07-11 20:00:58.963785","2018-07-11 20:00:58.963785","AirlineFlightSchedules"
1978248,"FDY954","2018-07-13 18:15:00","2018-07-13 19:35:00","KPIT","KLNS",0,0,9,"2018-07-11 20:00:59.851735","2018-07-11 20:00:59.851735","AirlineFlightSchedules"
1978249,"FDY1052","2018-07-13 10:45:00","2018-07-13 12:05:00","KPIT","KLNS",0,0,9,"2018-07-11 20:00:59.86139","2018-07-11 20:00:59.86139","AirlineFlightSchedules"
1978250,"FDY1060","2018-07-13 21:45:00","2018-07-13 23:05:00","KPIT","KLNS",0,0,9,"2018-07-11 20:00:59.870568","2018-07-11 20:00:59.870568","AirlineFlightSchedules"
1978251,"SWA1412","2018-07-13 21:10:00","2018-07-13 23:25:00","KPIT","KMCO",0,0,175,"2018-07-11 20:00:59.880617","2018-07-11 20:00:59.880617","AirlineFlightSchedules"
1978252,"SWA2240","2018-07-13 09:15:00","2018-07-13 11:25:00","KPIT","KMCO",0,0,143,"2018-07-11 20:00:59.889718","2018-07-11 20:00:59.889718","AirlineFlightSchedules"
1978253,"NKS721","2018-07-13 11:25:00","2018-07-13 13:36:00","KPIT","KMCO",0,10,135,"2018-07-11 20:00:59.898385","2018-07-11 20:00:59.898385","AirlineFlightSchedules"
1978254,"SWA497","2018-07-13 13:40:00","2018-07-13 15:55:00","KPIT","KMCO",0,0,143,"2018-07-11 20:00:59.907709","2018-07-11 20:00:59.907709","AirlineFlightSchedules"
1978255,"SWA2425","2018-07-13 17:10:00","2018-07-13 19:25:00","KPIT","KMCO",0,0,175,"2018-07-11 20:01:00.854652","2018-07-11 20:01:00.854652","AirlineFlightSchedules"
1978256,"FDY1360","2018-07-13 20:00:00","2018-07-13 21:20:00","KPIT","KMDT",0,0,9,"2018-07-11 20:01:00.86923","2018-07-11 20:01:00.86923","AirlineFlightSchedules"
1978257,"FDY1152","2018-07-13 11:10:00","2018-07-13 12:30:00","KPIT","KMDT",0,0,9,"2018-07-11 20:01:00.885454","2018-07-11 20:01:00.885454","AirlineFlightSchedules"
1978258,"SWA6655","2018-07-13 09:55:00","2018-07-13 11:25:00","KPIT","KMDW",0,0,143,"2018-07-11 20:01:00.899263","2018-07-11 20:01:00.899263","AirlineFlightSchedules"
1978259,"SWA1593","2018-07-13 11:45:00","2018-07-13 13:05:00","KPIT","KMDW",0,0,143,"2018-07-11 20:01:00.935062","2018-07-11 20:01:00.935062","AirlineFlightSchedules"
1978260,"SWA1600","2018-07-13 16:40:00","2018-07-13 18:05:00","KPIT","KMDW",0,0,143,"2018-07-11 20:01:00.949743","2018-07-11 20:01:00.949743","AirlineFlightSchedules"
1978261,"SWA683","2018-07-13 19:10:00","2018-07-13 20:35:00","KPIT","KMDW",0,0,143,"2018-07-11 20:01:00.966763","2018-07-11 20:01:00.966763","AirlineFlightSchedules"
1978262,"SWA2282","2018-07-13 21:40:00","2018-07-13 23:05:00","KPIT","KMDW",0,0,175,"2018-07-11 20:01:00.986615","2018-07-11 20:01:00.986615","AirlineFlightSchedules"
1978263,"FDY154","2018-07-13 10:30:00","2018-07-13 11:10:00","KPIT","KMGW",0,0,9,"2018-07-11 20:01:01.003384","2018-07-11 20:01:01.003384","AirlineFlightSchedules"
1978264,"FDY408","2018-07-13 21:30:00","2018-07-13 22:10:00","KPIT","KMGW",0,0,9,"2018-07-11 20:01:01.020903","2018-07-11 20:01:01.020903","AirlineFlightSchedules"
1978265,"FDY158","2018-07-13 15:50:00","2018-07-13 16:30:00","KPIT","KMGW",0,0,9,"2018-07-11 20:01:01.038758","2018-07-11 20:01:01.038758","AirlineFlightSchedules"
1978266,"FDY78","2018-07-13 18:45:00","2018-07-13 19:25:00","KPIT","KMGW",0,0,9,"2018-07-11 20:01:01.053023","2018-07-11 20:01:01.053023","AirlineFlightSchedules"
1978267,"DAL2756","2018-07-13 10:36:00","2018-07-13 12:59:00","KPIT","KMSP",16,0,142,"2018-07-11 20:01:01.949723","2018-07-11 20:01:01.949723","AirlineFlightSchedules"
1978268,"DAL1748","2018-07-13 16:38:00","2018-07-13 18:50:00","KPIT","KMSP",16,0,142,"2018-07-11 20:01:01.961356","2018-07-11 20:01:01.961356","AirlineFlightSchedules"
1978269,"DAL2305","2018-07-13 21:20:00","2018-07-13 23:39:00","KPIT","KMSP",16,0,142,"2018-07-11 20:01:01.990797","2018-07-11 20:01:01.990797","AirlineFlightSchedules"
1978270,"NKS436","2018-07-13 16:21:00","2018-07-13 17:50:00","KPIT","KMYR",0,10,135,"2018-07-11 20:01:02.019721","2018-07-11 20:01:02.019721","AirlineFlightSchedules"
1978271,"AAY1410","2018-07-13 16:47:00","2018-07-13 18:09:00","KPIT","KMYR",0,0,156,"2018-07-11 20:01:02.033199","2018-07-11 20:01:02.033199","AirlineFlightSchedules"
1978272,"AAL1426","2018-07-13 12:26:00","2018-07-13 14:15:00","KPIT","KORD",0,16,144,"2018-07-11 20:01:02.979658","2018-07-11 20:01:02.979658","AirlineFlightSchedules"
1978273,"UAL1574","2018-07-13 15:18:00","2018-07-13 16:46:00","KPIT","KORD",8,0,159,"2018-07-11 20:01:03.029379","2018-07-11 20:01:03.029379","AirlineFlightSchedules"
1978274,"UAL220","2018-07-13 21:40:00","2018-07-13 23:26:00","KPIT","KORD",8,0,138,"2018-07-11 20:01:07.229619","2018-07-11 20:01:07.229619","AirlineFlightSchedules"
1978275,"UAL1210","2018-07-13 23:15:00","2018-07-14 01:01:00","KPIT","KORD",8,0,120,"2018-07-11 20:01:07.255506","2018-07-11 20:01:07.255506","AirlineFlightSchedules"
1978276,"AAL2103","2018-07-13 22:07:00","2018-07-13 23:34:00","KPIT","KPHL",0,11,88,"2018-07-11 20:01:07.278081","2018-07-11 20:01:07.278081","AirlineFlightSchedules"
1978277,"AAL1986","2018-07-13 15:16:00","2018-07-13 16:35:00","KPIT","KPHL",0,11,88,"2018-07-11 20:01:07.310931","2018-07-11 20:01:07.310931","AirlineFlightSchedules"
1978278,"AAL1948","2018-07-13 14:08:00","2018-07-13 15:25:00","KPIT","KPHL",0,11,88,"2018-07-11 20:01:08.372656","2018-07-11 20:01:08.372656","AirlineFlightSchedules"
1978279,"AAL2057","2018-07-13 09:42:00","2018-07-13 10:59:00","KPIT","KPHL",8,0,120,"2018-07-11 20:01:08.403656","2018-07-11 20:01:08.403656","AirlineFlightSchedules"
1978280,"AAL579","2018-07-13 21:44:00","2018-07-14 02:09:00","KPIT","KPHX",8,0,120,"2018-07-11 20:01:08.426958","2018-07-11 20:01:08.426958","AirlineFlightSchedules"
1978281,"AAL572","2018-07-13 11:30:00","2018-07-13 16:06:00","KPIT","KPHX",8,0,120,"2018-07-11 20:01:08.447037","2018-07-11 20:01:08.447037","AirlineFlightSchedules"
1978282,"SWA2291","2018-07-13 23:40:00","2018-07-14 03:55:00","KPIT","KPHX",0,0,175,"2018-07-11 20:01:08.47781","2018-07-11 20:01:08.47781","AirlineFlightSchedules"
1978283,"AAY867","2018-07-13 13:54:00","2018-07-13 16:10:00","KPIT","KPIE",0,0,177,"2018-07-11 20:01:08.494423","2018-07-11 20:01:08.494423","AirlineFlightSchedules"
1978284,"SWA456","2018-07-13 13:15:00","2018-07-13 15:50:00","KPIT","KRSW",0,0,143,"2018-07-11 20:01:08.527352","2018-07-11 20:01:08.527352","AirlineFlightSchedules"
1978285,"AAY1418","2018-07-13 21:02:00","2018-07-13 22:39:00","KPIT","KSAV",0,0,156,"2018-07-11 20:01:08.563028","2018-07-11 20:01:08.563028","AirlineFlightSchedules"
1978286,"UAL2228","2018-07-13 22:00:00","2018-07-14 03:27:00","KPIT","KSFO",8,0,138,"2018-07-11 20:01:09.666941","2018-07-11 20:01:09.666941","AirlineFlightSchedules"
1978287,"UAL606","2018-07-13 11:29:00","2018-07-13 16:54:00","KPIT","KSFO",8,0,159,"2018-07-11 20:01:09.695439","2018-07-11 20:01:09.695439","AirlineFlightSchedules"
1978288,"DAL1624","2018-07-13 12:00:00","2018-07-13 16:20:00","KPIT","KSLC",12,0,114,"2018-07-11 20:01:09.728656","2018-07-11 20:01:09.728656","AirlineFlightSchedules"
1978289,"SWA1737","2018-07-13 16:05:00","2018-07-13 17:50:00","KPIT","KSTL",0,0,143,"2018-07-11 20:01:09.756074","2018-07-11 20:01:09.756074","AirlineFlightSchedules"
1978290,"SWA2527","2018-07-13 10:05:00","2018-07-13 12:15:00","KPIT","KTPA",0,0,143,"2018-07-11 20:01:09.791552","2018-07-11 20:01:09.791552","AirlineFlightSchedules"
1978291,"SWA1015","2018-07-14 00:35:00","2018-07-14 02:45:00","KPIT","KTPA",0,0,143,"2018-07-11 20:01:09.822779","2018-07-11 20:01:09.822779","AirlineFlightSchedules"
1978292,"UAL1705","2018-07-13 05:44:00","2018-07-13 10:34:00","KSFO","KPIT",8,0,159,"2018-07-11 20:01:12.366896","2018-07-11 20:01:12.366896","AirlineFlightSchedules"
1978293,"NKS658","2018-07-13 06:59:00","2018-07-13 11:35:00","KLAX","KPIT",0,10,135,"2018-07-11 20:01:12.395806","2018-07-11 20:01:12.395806","AirlineFlightSchedules"
1978294,"NKS334","2018-07-13 06:00:00","2018-07-13 10:08:00","KLAS","KPIT",0,10,135,"2018-07-11 20:01:12.456194","2018-07-11 20:01:12.456194","AirlineFlightSchedules"
1978295,"FDY359","2018-07-13 18:15:00","2018-07-13 19:05:00","KAOO","KPIT",0,0,9,"2018-07-11 20:01:12.492207","2018-07-11 20:01:12.492207","AirlineFlightSchedules"
1978296,"FDY353","2018-07-13 09:50:00","2018-07-13 10:40:00","KAOO","KPIT",0,0,9,"2018-07-11 20:01:12.518739","2018-07-11 20:01:12.518739","AirlineFlightSchedules"
1978297,"DAL2161","2018-07-13 11:25:00","2018-07-13 13:04:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:13.9802","2018-07-11 20:01:13.9802","AirlineFlightSchedules"
1978298,"DAL1295","2018-07-13 12:56:00","2018-07-13 14:42:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.019904","2018-07-11 20:01:14.019904","AirlineFlightSchedules"
1978299,"DAL1072","2018-07-14 02:40:00","2018-07-14 04:30:00","KATL","KPIT",20,0,160,"2018-07-11 20:01:14.047868","2018-07-11 20:01:14.047868","AirlineFlightSchedules"
1978300,"DAL1599","2018-07-13 14:50:00","2018-07-13 16:29:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.062587","2018-07-11 20:01:14.062587","AirlineFlightSchedules"
1978301,"DAL1939","2018-07-13 16:52:00","2018-07-13 18:32:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.076692","2018-07-11 20:01:14.076692","AirlineFlightSchedules"
1978302,"DAL2765","2018-07-14 00:00:00","2018-07-14 01:50:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.090901","2018-07-11 20:01:14.090901","AirlineFlightSchedules"
1978303,"DAL1549","2018-07-13 18:33:00","2018-07-13 20:13:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.106016","2018-07-11 20:01:14.106016","AirlineFlightSchedules"
1978304,"DAL1462","2018-07-13 20:12:00","2018-07-13 22:01:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.119404","2018-07-11 20:01:14.119404","AirlineFlightSchedules"
1978305,"DAL2174","2018-07-13 21:20:00","2018-07-13 23:15:00","KATL","KPIT",16,0,133,"2018-07-11 20:01:14.139108","2018-07-11 20:01:14.139108","AirlineFlightSchedules"
1978306,"SWA531","2018-07-14 02:35:00","2018-07-14 04:20:00","KATL","KPIT",0,0,143,"2018-07-11 20:01:15.098443","2018-07-11 20:01:15.098443","AirlineFlightSchedules"
1978307,"SWA1737","2018-07-13 13:40:00","2018-07-13 15:25:00","KATL","KPIT",0,0,143,"2018-07-11 20:01:15.13751","2018-07-11 20:01:15.13751","AirlineFlightSchedules"
1978308,"AAY1423","2018-07-14 00:08:00","2018-07-14 03:02:00","KAUS","KPIT",0,0,156,"2018-07-11 20:01:15.166466","2018-07-11 20:01:15.166466","AirlineFlightSchedules"
1978309,"J13010","2018-07-13 10:15:00","2018-07-13 11:45:00","KBDL","KPIT",0,0,32,"2018-07-11 20:01:15.214361","2018-07-11 20:01:15.214361","AirlineFlightSchedules"
1978310,"J13090","2018-07-13 21:00:00","2018-07-13 22:30:00","KBDL","KPIT",0,0,32,"2018-07-11 20:01:16.992085","2018-07-11 20:01:16.992085","AirlineFlightSchedules"
1978311,"FDY751","2018-07-13 12:15:00","2018-07-13 13:10:00","KBFD","KPIT",0,0,9,"2018-07-11 20:01:17.003036","2018-07-11 20:01:17.003036","AirlineFlightSchedules"
1978312,"FDY755","2018-07-13 18:10:00","2018-07-13 19:05:00","KBFD","KPIT",0,0,9,"2018-07-11 20:01:17.014001","2018-07-11 20:01:17.014001","AirlineFlightSchedules"
1978313,"FDY757","2018-07-13 20:45:00","2018-07-13 21:40:00","KBFD","KPIT",0,0,9,"2018-07-11 20:01:17.025844","2018-07-11 20:01:17.025844","AirlineFlightSchedules"
1978314,"FDY355","2018-07-13 15:45:00","2018-07-13 16:40:00","KBFD","KPIT",0,0,9,"2018-07-11 20:01:17.039127","2018-07-11 20:01:17.039127","AirlineFlightSchedules"
1978315,"SWA2425","2018-07-13 14:55:00","2018-07-13 16:20:00","KBNA","KPIT",0,0,175,"2018-07-11 20:01:17.055365","2018-07-11 20:01:17.055365","AirlineFlightSchedules"
1978316,"JBU1785","2018-07-14 02:07:00","2018-07-14 03:47:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:17.067086","2018-07-11 20:01:17.067086","AirlineFlightSchedules"
1978317,"JBU1485","2018-07-13 14:35:00","2018-07-13 16:21:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:17.079242","2018-07-11 20:01:17.079242","AirlineFlightSchedules"
1978318,"JBU1585","2018-07-13 17:03:00","2018-07-13 18:48:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:17.092319","2018-07-11 20:01:17.092319","AirlineFlightSchedules"
1978319,"JBU1685","2018-07-13 19:00:00","2018-07-13 20:47:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:18.633363","2018-07-11 20:01:18.633363","AirlineFlightSchedules"
1978320,"JBU1285","2018-07-13 10:10:00","2018-07-13 11:52:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:18.64716","2018-07-11 20:01:18.64716","AirlineFlightSchedules"
1978321,"JBU1885","2018-07-13 21:56:00","2018-07-13 23:46:00","KBOS","KPIT",0,0,100,"2018-07-11 20:01:18.661266","2018-07-11 20:01:18.661266","AirlineFlightSchedules"
1978322,"SWA497","2018-07-13 11:50:00","2018-07-13 12:55:00","KBWI","KPIT",0,0,143,"2018-07-11 20:01:19.547816","2018-07-11 20:01:19.547816","AirlineFlightSchedules"
1978323,"SWA2236","2018-07-13 20:10:00","2018-07-13 21:15:00","KBWI","KPIT",0,0,143,"2018-07-11 20:01:19.562307","2018-07-11 20:01:19.562307","AirlineFlightSchedules"
1978324,"SWA1828","2018-07-14 02:55:00","2018-07-14 03:55:00","KBWI","KPIT",0,0,143,"2018-07-11 20:01:19.582726","2018-07-11 20:01:19.582726","AirlineFlightSchedules"
